Genus,ocean,pam_rel_abd
Croceicoccus,7,4.432626639668171e-07
Acidithrix,7,4.432626639668171e-07
Dufrenoya,7,4.432626639668171e-07
E-A1,7,4.432626639668171e-07
Amphidiniopsis,7,4.432626639668171e-07
Mycoemilia,7,4.432626639668171e-07
Ecteinascidia,7,4.432626639668171e-07
Leucocryptos,7,4.432626639668171e-07
Amandinea,7,4.432626639668171e-07
Amb-18S-462,7,4.432626639668171e-07
Discias,7,4.432626639668171e-07
Disolenia,7,4.432626639668171e-07
Reduvius,7,4.432626639668171e-07
Sphaeropoeus,7,4.432626639668171e-07
Oxycraspedus,7,4.432626639668171e-07
Candidatus Desulforudis,7,4.432626639668171e-07
Ulophysema,7,4.432626639668171e-07
Turbinaria,7,4.432626639668171e-07
Diderma,7,4.432626639668171e-07
Aliivibrio,7,4.432626639668171e-07
Pseudovorticella,7,4.432626639668171e-07
Turneriella,7,4.432626639668171e-07
Anguillosyllis,7,4.432626639668171e-07
Candidatus Xiphinematobacter,7,4.432626639668171e-07
Berberis,7,4.432626639668171e-07
Anguinella,7,4.432626639668171e-07
Ruania,7,4.432626639668171e-07
Dorylaimus,7,4.432626639668171e-07
Monoposthia,7,4.432626639668171e-07
Cuspidothrix,7,4.432626639668171e-07
Tubulicrinis,7,4.432626639668171e-07
Longimicrobium,7,4.432626639668171e-07
Trichonephila,7,4.432626639668171e-07
Luteococcus,7,4.432626639668171e-07
Cylindraustralia,7,4.432626639668171e-07
Frontonia,7,4.432626639668171e-07
Planktosalinus,7,4.432626639668171e-07
D244,7,4.432626639668171e-07
Dolosicoccus,7,4.432626639668171e-07
Rinodina,7,4.432626639668171e-07
Staurojoenina,7,4.432626639668171e-07
Stigonema,7,4.432626639668171e-07
Diachasma,7,4.432626639668171e-07
Metalpheus,7,4.432626639668171e-07
Pseudomicrothorax,7,4.432626639668171e-07
Nautella,7,4.432626639668171e-07
Nemertoderma,7,4.432626639668171e-07
Moesziomyces,7,4.432626639668171e-07
Moniezia,7,4.432626639668171e-07
Platyproteum,7,4.432626639668171e-07
Pleomorphomonas,7,4.432626639668171e-07
Neophonus,7,4.432626639668171e-07
Neorickettsia,7,4.432626639668171e-07
Rhizomastix,7,4.432626639668171e-07
Senna,7,4.432626639668171e-07
Subclade,7,4.432626639668171e-07
Plumularia,7,4.432626639668171e-07
Madanidinium,7,4.432626639668171e-07
Imaia,7,4.432626639668171e-07
Bromus,7,4.432626639668171e-07
Thaumatomastix,7,4.432626639668171e-07
Flammeovirgaceae,7,4.432626639668171e-07
Flammispora,7,4.432626639668171e-07
Heterogastridium,7,4.432626639668171e-07
Shiraia,7,4.432626639668171e-07
Neocentrocnemis,7,4.432626639668171e-07
Anoplolepis,7,4.432626639668171e-07
Heteroscytonema,7,4.432626639668171e-07
Bodomorpha,7,4.432626639668171e-07
Candidatus Microthrix,7,4.432626639668171e-07
Tetrastemma,7,4.432626639668171e-07
Afrothismia,7,4.432626639668171e-07
Succinatimonas,7,4.432626639668171e-07
Meira,7,4.432626639668171e-07
Melanotrichus,7,4.432626639668171e-07
Symbiochloris,7,4.432626639668171e-07
Obelophorus,7,4.432626639668171e-07
Hydatigera,7,4.432626639668171e-07
Desulfonauticus,7,4.432626639668171e-07
Strombidinopsis,7,4.432626639668171e-07
Stygiomysis,7,4.432626639668171e-07
Okanagana,7,4.432626639668171e-07
Brechites,7,4.432626639668171e-07
Tetranchyroderma,7,4.432626639668171e-07
Fervidicoccus,7,4.432626639668171e-07
Fictibacillus,7,4.432626639668171e-07
Oemopteryx,7,4.432626639668171e-07
Oikopleura,7,4.432626639668171e-07
Demequina,7,4.432626639668171e-07
Tamolanica,7,4.432626639668171e-07
Tepidiphilus,7,4.432626639668171e-07
Dactylopius,7,4.432626639668171e-07
Proteromonas,7,4.432626639668171e-07
Synura,7,4.432626639668171e-07
Taenia,7,4.432626639668171e-07
01D2Z36,7,4.432626639668171e-07
Copicerus,7,4.432626639668171e-07
Pediculus,7,4.432626639668171e-07
Coriobacteriaceae,7,4.432626639668171e-07
Ectocarpus,7,4.432626639668171e-07
livecontrolB21,7,4.432626639668171e-07
Paraustrorhynchus,7,4.432626639668171e-07
Paramicrosporidium,7,4.432626639668171e-07
Coprobacter,7,4.432626639668171e-07
Coprothermobacter,7,4.432626639668171e-07
Camelopsocus,7,4.432626639668171e-07
Kytococcus,7,4.432626639668171e-07
Lanfrediella,7,4.432626639668171e-07
[Anaerorhabdus],6,3.799394262572718e-07
Cocculina,6,3.799394262572718e-07
Collosphaera,6,3.799394262572718e-07
Acetatifactor,6,3.799394262572718e-07
Acanthodasys,6,3.799394262572718e-07
Parerythrobacter,6,3.799394262572718e-07
Parapedobacter,6,3.799394262572718e-07
Altibacter,6,3.799394262572718e-07
Clinidium,6,3.799394262572718e-07
Cletus,6,3.799394262572718e-07
Corythucha,6,3.799394262572718e-07
Xanthorhiza,6,3.799394262572718e-07
Corticaria,6,3.799394262572718e-07
Kauluzoanthus,6,3.799394262572718e-07
Aureobasidium,6,3.799394262572718e-07
Paulschulzia,6,3.799394262572718e-07
Pateena,6,3.799394262572718e-07
Lawsonella,6,3.799394262572718e-07
Acanthella,6,3.799394262572718e-07
Massisteria,6,3.799394262572718e-07
TRA3-20,6,3.799394262572718e-07
Oceanicola,6,3.799394262572718e-07
Halimeda,6,3.799394262572718e-07
Dactylopodola,6,3.799394262572718e-07
Teloschistes,6,3.799394262572718e-07
Martelella,6,3.799394262572718e-07
Teleogryllus,6,3.799394262572718e-07
Delitschia,6,3.799394262572718e-07
Arthracanthida,6,3.799394262572718e-07
Filenchus,6,3.799394262572718e-07
Ogyrides,6,3.799394262572718e-07
Ferrovum,6,3.799394262572718e-07
Tetrabothrius,6,3.799394262572718e-07
Tessaracoccus,6,3.799394262572718e-07
Marchantia,6,3.799394262572718e-07
Daejeonella,6,3.799394262572718e-07
Prasinoderma,6,3.799394262572718e-07
Antiopella,6,3.799394262572718e-07
Strongyloides,6,3.799394262572718e-07
Desulfatiferula,6,3.799394262572718e-07
Halochromatium,6,3.799394262572718e-07
Cereibacter,6,3.799394262572718e-07
Chthoniobacteraceae,6,3.799394262572718e-07
Asanoa,6,3.799394262572718e-07
Seculamonas,6,3.799394262572718e-07
Chloromyxum,6,3.799394262572718e-07
Heterorhabdus,6,3.799394262572718e-07
Heterorhabditis,6,3.799394262572718e-07
Rhytidocystis,6,3.799394262572718e-07
Neodolichodorus,6,3.799394262572718e-07
Chthonomonas,6,3.799394262572718e-07
Artostrobus,6,3.799394262572718e-07
Arthroderma,6,3.799394262572718e-07
Arthrobotrys,6,3.799394262572718e-07
Thermoanaerobacter,6,3.799394262572718e-07
Themira,6,3.799394262572718e-07
Thamnogalla,6,3.799394262572718e-07
Malbranchea,6,3.799394262572718e-07
Thalassobacillus,6,3.799394262572718e-07
Thermocrispum,6,3.799394262572718e-07
Basipetospora,6,3.799394262572718e-07
Balneolaceae,6,3.799394262572718e-07
Micromus,6,3.799394262572718e-07
Sericoderus,6,3.799394262572718e-07
Senzilloides,6,3.799394262572718e-07
Senoma,6,3.799394262572718e-07
Ampedus,6,3.799394262572718e-07
Rhabditoides,6,3.799394262572718e-07
Chamaecrista,6,3.799394262572718e-07
Neopolystoma,6,3.799394262572718e-07
Neolethaeus,6,3.799394262572718e-07
Fluviimonas,6,3.799394262572718e-07
Planothidium,6,3.799394262572718e-07
Thioclava,6,3.799394262572718e-07
D2P04A09,6,3.799394262572718e-07
Sciscionella,6,3.799394262572718e-07
Monochaetia,6,3.799394262572718e-07
Misgurnus,6,3.799394262572718e-07
Schizosaccharomyces,6,3.799394262572718e-07
Andalucia,6,3.799394262572718e-07
Navis,6,3.799394262572718e-07
Ewingella,6,3.799394262572718e-07
Balneatrix,6,3.799394262572718e-07
Notocaryoplana,6,3.799394262572718e-07
Starmera,6,3.799394262572718e-07
Metallosphaera,6,3.799394262572718e-07
Metacylis,6,3.799394262572718e-07
Christensenella,6,3.799394262572718e-07
Chorispora,6,3.799394262572718e-07
Hydrogenivirga,6,3.799394262572718e-07
Chondrichthyes,6,3.799394262572718e-07
Albidiferax,6,3.799394262572718e-07
Sedimentitalea,6,3.799394262572718e-07
MVP-15,6,3.799394262572718e-07
MSB-1D1,6,3.799394262572718e-07
Plagionotus,6,3.799394262572718e-07
Fragilaria,6,3.799394262572718e-07
Thyrassia,6,3.799394262572718e-07
Adolopus,6,3.799394262572718e-07
Actinomycetospora,6,3.799394262572718e-07
Actinocorallia,6,3.799394262572718e-07
Loryma,6,3.799394262572718e-07
Tretopileus,6,3.799394262572718e-07
Atta,6,3.799394262572718e-07
Astrotorhynchus,6,3.799394262572718e-07
Gryllus,6,3.799394262572718e-07
Trichoderma,6,3.799394262572718e-07
Clambus,6,3.799394262572718e-07
Cittarium,6,3.799394262572718e-07
Cyanothece,6,3.799394262572718e-07
Litoreibacter,6,3.799394262572718e-07
Trimusculus,6,3.799394262572718e-07
Trigonorhinus,6,3.799394262572718e-07
Cryptosporidium,6,3.799394262572718e-07
Lionepha,6,3.799394262572718e-07
Monopisthocotylea,6,3.799394262572718e-07
Monographis,6,3.799394262572718e-07
Roya,6,3.799394262572718e-07
Candidatus Tremblaya,6,3.799394262572718e-07
Angomonas,6,3.799394262572718e-07
Scolytus,6,3.799394262572718e-07
Alvania,6,3.799394262572718e-07
Methanothermococcus,6,3.799394262572718e-07
Eurhinocricus,6,3.799394262572718e-07
Pteroxanium,6,3.799394262572718e-07
Pterospora,6,3.799394262572718e-07
Pteronyssoides,6,3.799394262572718e-07
Halosphaeriaceae,6,3.799394262572718e-07
Spirorbis,6,3.799394262572718e-07
Hubrechtella,6,3.799394262572718e-07
Brachytrupes,6,3.799394262572718e-07
Spirilliplanes,6,3.799394262572718e-07
Sphyranura,6,3.799394262572718e-07
Arabella,6,3.799394262572718e-07
Crossosoma,6,3.799394262572718e-07
Phoberus,6,3.799394262572718e-07
Oxobacter,6,3.799394262572718e-07
Bacanius,6,3.799394262572718e-07
Craurococcus,6,3.799394262572718e-07
Candidatus Cyrtobacter,6,3.799394262572718e-07
Lilium,6,3.799394262572718e-07
Levilinea,6,3.799394262572718e-07
Levilactobacillus,6,3.799394262572718e-07
Cryptoglena,6,3.799394262572718e-07
Cryptococcus,6,3.799394262572718e-07
Philactinoposthia,6,3.799394262572718e-07
Pterygioteuthis,6,3.799394262572718e-07
Sphingomicrobium,6,3.799394262572718e-07
Alnus,6,3.799394262572718e-07
Hantzschia,6,3.799394262572718e-07
Neovahlkampfia,6,3.799394262572718e-07
Reticulitermes,6,3.799394262572718e-07
Reisingeria,6,3.799394262572718e-07
Rapisma,6,3.799394262572718e-07
Ranatra,6,3.799394262572718e-07
Discoplastis,6,3.799394262572718e-07
Phasmarhabditis,6,3.799394262572718e-07
Pachydrus,6,3.799394262572718e-07
Catenuloplanes,6,3.799394262572718e-07
Lentzea,6,3.799394262572718e-07
Salinicoccus,6,3.799394262572718e-07
Blastocladia,6,3.799394262572718e-07
Chirnyssoides,6,3.799394262572718e-07
Engaeus,6,3.799394262572718e-07
Haynesina,6,3.799394262572718e-07
Geloina,6,3.799394262572718e-07
Geleia,6,3.799394262572718e-07
Gonyaulax,6,3.799394262572718e-07
Pannus,6,3.799394262572718e-07
Paenochrobactrum,6,3.799394262572718e-07
Gastranaerophilales,6,3.799394262572718e-07
Gardnerella,6,3.799394262572718e-07
Virgisporangium,6,3.799394262572718e-07
Kalinella,6,3.799394262572718e-07
Kaistella,6,3.799394262572718e-07
Hirschmanniella,6,3.799394262572718e-07
Hippa,6,3.799394262572718e-07
Nevskia,6,3.799394262572718e-07
Aphyllon,6,3.799394262572718e-07
Eucinetus,6,3.799394262572718e-07
Holtermanniella,6,3.799394262572718e-07
Snowella,6,3.799394262572718e-07
Pyrochroa,6,3.799394262572718e-07
Pustulibacterium,6,3.799394262572718e-07
Pullulanibacillus,6,3.799394262572718e-07
Ptychobothrium,6,3.799394262572718e-07
Pellioditis,6,3.799394262572718e-07
Axinella,6,3.799394262572718e-07
Weeksella,6,3.799394262572718e-07
Leiodes,6,3.799394262572718e-07
Sakaguchia,6,3.799394262572718e-07
Helicopedinella,6,3.799394262572718e-07
SJA-28,6,3.799394262572718e-07
Rumex,6,3.799394262572718e-07
Rugogaster,6,3.799394262572718e-07
Hesperocorixa,6,3.799394262572718e-07
Salinispira,6,3.799394262572718e-07
Paraphaeosphaeria,6,3.799394262572718e-07
unknown,5,3.166161885477265e-07
p-1088-a5,5,3.166161885477265e-07
Colacogloea,5,3.166161885477265e-07
Contacyphon,5,3.166161885477265e-07
Parmeliopsis,5,3.166161885477265e-07
Parapetrolisthes,5,3.166161885477265e-07
Blaptica,5,3.166161885477265e-07
Amphotus,5,3.166161885477265e-07
Encentrum,5,3.166161885477265e-07
Emericellopsis,5,3.166161885477265e-07
Elstera,5,3.166161885477265e-07
Monoraphidium,5,3.166161885477265e-07
Amphiscolops,5,3.166161885477265e-07
Bisgaardia,5,3.166161885477265e-07
Bimuria,5,3.166161885477265e-07
Bicellariella,5,3.166161885477265e-07
Chlamydiaceae,5,3.166161885477265e-07
Chionosphaera,5,3.166161885477265e-07
Entomoplasma,5,3.166161885477265e-07
Peccania,5,3.166161885477265e-07
Paulinella,5,3.166161885477265e-07
Pasiphaea,5,3.166161885477265e-07
Parvicapsula,5,3.166161885477265e-07
Laurus,5,3.166161885477265e-07
Hexangium,5,3.166161885477265e-07
Rubrimonas,5,3.166161885477265e-07
Dolichomastix,5,3.166161885477265e-07
Antarctonemertes,5,3.166161885477265e-07
Seonamhaeicola,5,3.166161885477265e-07
Seohaeicola,5,3.166161885477265e-07
Nematoda,5,3.166161885477265e-07
Shuttleworthia,5,3.166161885477265e-07
Romankenkius,5,3.166161885477265e-07
Antidaphne,5,3.166161885477265e-07
Geosmithia,5,3.166161885477265e-07
Gennadas,5,3.166161885477265e-07
Acanthostaurus,5,3.166161885477265e-07
Epiphragma,5,3.166161885477265e-07
Epilithonimonas,5,3.166161885477265e-07
Neocarus,5,3.166161885477265e-07
Neoascotaiwania,5,3.166161885477265e-07
Hoferellus,5,3.166161885477265e-07
Rhinostomus,5,3.166161885477265e-07
Meyerozyma,5,3.166161885477265e-07
Discus,5,3.166161885477265e-07
Discosporangium,5,3.166161885477265e-07
Aphanonchus,5,3.166161885477265e-07
Soliformovum,5,3.166161885477265e-07
Sodiomyces,5,3.166161885477265e-07
Distigma,5,3.166161885477265e-07
Rhizidiomyces,5,3.166161885477265e-07
Ledebouria,5,3.166161885477265e-07
Larkinella,5,3.166161885477265e-07
Borago,5,3.166161885477265e-07
Bonnemaisonia,5,3.166161885477265e-07
Neotrops,5,3.166161885477265e-07
Epitranus,5,3.166161885477265e-07
Methanofollis,5,3.166161885477265e-07
Haplogonaria,5,3.166161885477265e-07
Hanseniaspora,5,3.166161885477265e-07
Reichenowia,5,3.166161885477265e-07
Rasbo,5,3.166161885477265e-07
Euagrus,5,3.166161885477265e-07
Esocinema,5,3.166161885477265e-07
Howardella,5,3.166161885477265e-07
Clinostomum,5,3.166161885477265e-07
Gloeothece,5,3.166161885477265e-07
Pelecotoma,5,3.166161885477265e-07
Pelecinus,5,3.166161885477265e-07
Westiellopsis,5,3.166161885477265e-07
Didymeles,5,3.166161885477265e-07
Alkalispirochaeta,5,3.166161885477265e-07
Spirinia,5,3.166161885477265e-07
Candidatus Portiera,5,3.166161885477265e-07
Dichanthelium,5,3.166161885477265e-07
Diaphorina,5,3.166161885477265e-07
Sporolactobacillus,5,3.166161885477265e-07
Sporobacter,5,3.166161885477265e-07
Nitrosospira,5,3.166161885477265e-07
Ptychoptera,5,3.166161885477265e-07
Sporichthya,5,3.166161885477265e-07
Spongiimonas,5,3.166161885477265e-07
Volvariella,5,3.166161885477265e-07
Kalmanmolnaria,5,3.166161885477265e-07
KD3-93,5,3.166161885477265e-07
Lepetella,5,3.166161885477265e-07
Peperomia,5,3.166161885477265e-07
Psychoda,5,3.166161885477265e-07
Halopelagius,5,3.166161885477265e-07
Steinernema,5,3.166161885477265e-07
Sporotomaculum,5,3.166161885477265e-07
Stephanonympha,5,3.166161885477265e-07
Mesopsocus,5,3.166161885477265e-07
Mesomycoplasma,5,3.166161885477265e-07
Hydrogenibacillus,5,3.166161885477265e-07
Pseudorobillarda,5,3.166161885477265e-07
Melipona,5,3.166161885477265e-07
Nudifila,5,3.166161885477265e-07
Europiella,5,3.166161885477265e-07
Pseudonosema,5,3.166161885477265e-07
Acidibacillus,5,3.166161885477265e-07
Crisia,5,3.166161885477265e-07
Crepidodera,5,3.166161885477265e-07
Vulcanisaeta,5,3.166161885477265e-07
Strombomonas,5,3.166161885477265e-07
Desulfofundulus,5,3.166161885477265e-07
Pseudonocardiaceae,5,3.166161885477265e-07
Pseudodactylogyroides,5,3.166161885477265e-07
Pseudoclavibacter,5,3.166161885477265e-07
Pseudobodo,5,3.166161885477265e-07
Haloactinopolyspora,5,3.166161885477265e-07
Barnesiella,5,3.166161885477265e-07
Arcella,5,3.166161885477265e-07
Agolohymena,5,3.166161885477265e-07
Urceolaria,5,3.166161885477265e-07
Goniobranchus,5,3.166161885477265e-07
Panorpa,5,3.166161885477265e-07
Synergistes,5,3.166161885477265e-07
Hygrobates,5,3.166161885477265e-07
Prostoia,5,3.166161885477265e-07
Prorhinotermes,5,3.166161885477265e-07
Propioniferax,5,3.166161885477265e-07
Marinimicrobium,5,3.166161885477265e-07
Tanqua,5,3.166161885477265e-07
Dehalogenimonas,5,3.166161885477265e-07
Agabus,5,3.166161885477265e-07
Afronersia,5,3.166161885477265e-07
Afipia,5,3.166161885477265e-07
Daptonema,5,3.166161885477265e-07
Dapsilidinium,5,3.166161885477265e-07
Tentacularia,5,3.166161885477265e-07
Undatella,5,3.166161885477265e-07
Catonia,5,3.166161885477265e-07
Aurantiactinomyxon,5,3.166161885477265e-07
Usnea,5,3.166161885477265e-07
Profundimonas,5,3.166161885477265e-07
Aeribacillus,5,3.166161885477265e-07
Tetrahymena,5,3.166161885477265e-07
Testudodinium,5,3.166161885477265e-07
Fisculla,5,3.166161885477265e-07
Mallomonas,5,3.166161885477265e-07
Brucellaceae,5,3.166161885477265e-07
Thalassomyces,5,3.166161885477265e-07
Thalassobius,5,3.166161885477265e-07
Teuthida,5,3.166161885477265e-07
Aulacantha,5,3.166161885477265e-07
Calanus,5,3.166161885477265e-07
Cairneyella,5,3.166161885477265e-07
Cafeteria,5,3.166161885477265e-07
Candidatus Glomeribacter,5,3.166161885477265e-07
Cryptostemma,5,3.166161885477265e-07
Cyrtosia,5,3.166161885477265e-07
Thermoanaerobacterium,5,3.166161885477265e-07
Mameliella,5,3.166161885477265e-07
Castrella,5,3.166161885477265e-07
MSBL3,5,3.166161885477265e-07
Ipomoea,5,3.166161885477265e-07
Magallana,5,3.166161885477265e-07
Cystodinium,5,3.166161885477265e-07
Pomacea,5,3.166161885477265e-07
Poikilolaimus,5,3.166161885477265e-07
Lysinimonas,5,3.166161885477265e-07
Paeniglutamicibacter,5,3.166161885477265e-07
Galearia,5,3.166161885477265e-07
Ottowia,5,3.166161885477265e-07
Otostigmus,5,3.166161885477265e-07
Lyrella,5,3.166161885477265e-07
Gyptis,5,3.166161885477265e-07
Ophioceras,5,3.166161885477265e-07
Acytostelium,5,3.166161885477265e-07
Fodinicola,5,3.166161885477265e-07
Lottia,5,3.166161885477265e-07
Trechosiella,5,3.166161885477265e-07
Toia,5,3.166161885477265e-07
Tiaropsis,5,3.166161885477265e-07
Cynometra,5,3.166161885477265e-07
Planktothrix,5,3.166161885477265e-07
Isoalcanivorax,5,3.166161885477265e-07
Linhomoeidae,5,3.166161885477265e-07
Limnothrix,5,3.166161885477265e-07
Janicella,5,3.166161885477265e-07
Phyllocladus,5,3.166161885477265e-07
Graphis,5,3.166161885477265e-07
Galloisiana,5,3.166161885477265e-07
Phascolion,5,3.166161885477265e-07
Clarireedia,5,3.166161885477265e-07
Trichocephalida,5,3.166161885477265e-07
Opisthocystis,5,3.166161885477265e-07
Trichothecium,5,3.166161885477265e-07
Trichodinella,5,3.166161885477265e-07
Ornithinicoccus,5,3.166161885477265e-07
Orientia,5,3.166161885477265e-07
Gyalecta,5,3.166161885477265e-07
Cephalodasys,5,3.166161885477265e-07
Tritirachium,5,3.166161885477265e-07
Tropicimonas,5,3.166161885477265e-07
Tropheryma,5,3.166161885477265e-07
Pibocella,5,3.166161885477265e-07
Phymata,5,3.166161885477265e-07
Liolope,5,3.166161885477265e-07
Kurandella,5,3.166161885477265e-07
Ktedonobacter,5,3.166161885477265e-07
Camelimonas,5,3.166161885477265e-07
Calyptospora,5,3.166161885477265e-07
Salinigranum,5,3.166161885477265e-07
Mycoplasmoides,5,3.166161885477265e-07
Myerslopia,5,3.166161885477265e-07
Mucispirillum,5,3.166161885477265e-07
Coomansus,4,2.532929508381812e-07
Conochilus,4,2.532929508381812e-07
Paranillochlamys,4,2.532929508381812e-07
Paramphidelus,4,2.532929508381812e-07
Paraliobacillus,4,2.532929508381812e-07
Parajapyx,4,2.532929508381812e-07
Scaphiella,4,2.532929508381812e-07
Dyseriocrania,4,2.532929508381812e-07
Blaptostethus,4,2.532929508381812e-07
Trochiliopsis,4,2.532929508381812e-07
Pintneriella,4,2.532929508381812e-07
Pileidinium,4,2.532929508381812e-07
Phymatolithon,4,2.532929508381812e-07
Byssoonygena,4,2.532929508381812e-07
Kirschsteiniothelia,4,2.532929508381812e-07
Caminibacter,4,2.532929508381812e-07
Enchytraeus,4,2.532929508381812e-07
Moselia,4,2.532929508381812e-07
Amphitetranychus,4,2.532929508381812e-07
Amphiprora,4,2.532929508381812e-07
Bitricha,4,2.532929508381812e-07
Binodoxys,4,2.532929508381812e-07
Mogibacterium,4,2.532929508381812e-07
Lithophyllum,4,2.532929508381812e-07
Ornithobacterium,4,2.532929508381812e-07
Guitarra,4,2.532929508381812e-07
Grylloblattina,4,2.532929508381812e-07
Trimastix,4,2.532929508381812e-07
Turbanella,4,2.532929508381812e-07
Tunicothrix,4,2.532929508381812e-07
Tubakiella,4,2.532929508381812e-07
Schwanniomyces,4,2.532929508381812e-07
Schrenkiella,4,2.532929508381812e-07
Schizophrys,4,2.532929508381812e-07
S085,4,2.532929508381812e-07
Ruthnielsenia,4,2.532929508381812e-07
Chlamydocapsa,4,2.532929508381812e-07
Chitinimonas,4,2.532929508381812e-07
Hebeloma,4,2.532929508381812e-07
