,Species,read count,relative error
17008,bioreactor metagenome   ,100000,
17009,bacterium SS9.17,100000,
17010,Photobacterium sp. enrichment culture clone,100000,
17011,Nitzschia sp. GSL108,100000,
17012,Zymomonas mobilis,100000,
17013,planctomycete DDSe3017,100000,
17014,Magnusiomyces ovetensis,100000,
17015,Thraustochytrium sp. caudivorum,100000,
17016,uncultured Candidatus,100000,
17017,Geobacillus sp. ASR4  ,100000,
17018,Paracoccidioides brasiliensis,100000,
17019,uncultured eubacterium,100000,
17020,uncultured Tetracystis,100000,
17021,Candacia sp. MW-2010,100000,
17022,Thraustochytriidae sp. SEK 690 ,100000,
17023,uncultured soil bacterium PBS-21,100000,
17024,Catinella olivacea,100000,
17025,Opilia amentacea,100000,
17026,Opisthonectidae sp. MD-2012,100000,
17027,Lewinella sp.,100000,
17028,uncultured Chlamydia,100000,
17029,uncultured Jannaschia sp.,100000,
17030,Saccharopolyspora emeiensis   ,100000,
17031,Croceicoccus sp. Ery5  ,100000,
17032,Babesia felis,100000,
17033,uncultured gamma proteobacterium CHAB-IV-34 ,100000,
17034,Candidatus Syngnamydia,100000,
17035,Pseudomonas fluorescens   ,100000,
17036,uncultured Candidatus Rhabdochlamydia sp.,100000,
17037,Nocardioides sp. THG-DN5.4  ,100000,
17038,uncultured soil bacterium PBS-33,100000,
17039,gamma proteobacterium NEP4  ,100000,
17040,uncultured Acinetobacter sp.  ,100000,
17041,uncultured eubacterium Hb7-K2  ,100000,
17042,uncultured Desulfuromonadales bacterium,100000,
17043,Clostridium sp. Culture-11  ,100000,
17044,Terrimonas ferruginea   ,100000,
17045,Marinococcus halophilus   ,100000,
17046,uncultured Rhodothermaceae,100000,
17047,uncultured Prevotellaceae bacterium ,100000,
17048,Prevotella sp. DJF_CP65 ,100000,
17049,Hypoxylon fragiforme,100000,
17050,Arcicella sp. 7A-378  ,100000,
17051,uncultured candidate division WWE3 bacterium,100000,
17052,Corsia cf. brassii SPL468,100000,
17053,Rubrobacter sp.,100000,
17054,Rivularia sp. PCC 7116 ,100000,
17055,Altererythrobacter confluentis,100000,
17056,Eothinia elongata,100000,
17057,Gelidibacter sp. ZS2-2  ,100000,
17058,Malassezia pachydermatis  ,100000,
17059,Virgulinella fragilis,100000,
17060,Phormidium sp. LEGE 07317 ,100000,
17061,Streptacidiphilus sp. M2A  ,100000,
17062,Vibrio genomosp. F10,100000,
17063,Vibrio sp. LT21  ,100000,
17064,uncultured Rhynchomesostominae sp. ,100000,
17065,Candidatus Neoehrlichia sp. 'australis',100000,
17066,Hyperaspis sp. JAR-2007,100000,
17067,Elaeis oleifera,100000,
17068,Algicola sagamiensis   ,100000,
17069,Ochrobactrum tritici   ,100000,
17070,Croceimarina litoralis   ,100000,
17071,Halomonas sp. FIB163_1  ,100000,
17072,bacterium ASP43   ,100000,
17073,Hymenobacter flocculans   ,100000,
17074,Degeeriella fulva,100000,
17075,Perkinsiella-like sp. PLO/AFSM11,100000,
17076,uncultured Archaeoglobi archaeon,100000,
17077,bacterium enrichment,100000,
17078,Isophysis tasmanica,100000,
17079,uncultured archaeon ,100000,
17080,uncultured Streptococcaceae bacterium  ,100000,
17081,Puccinia hordei,100000,
17082,Caulerpa sertularioides,100000,
17083,Solanum arcanum,100000,
17084,Nitzschia longissima,100000,
17085,uncultured Deinococcus sp.  ,100000,
17086,Amphibacillus sp. E-112  ,100000,
17087,Physoderma dulichii  ,100000,
17088,Symbiomonas scintillans,100000,
17089,Sulfolobus sp. CH7/99  ,100000,
17090,Microsomacanthus pachycephala  ,100000,
17091,uncultured Steroidobacter sp.,100000,
17092,marine bacterium,100000,
17093,Barbatospora ambicaudata,100000,
17094,uncultured Devosia,100000,
17095,Piscibacillus halophilus   ,100000,
17096,Selaginella moellendorffii,100000,
17097,Cibicides refulgens,100000,
17098,Halorubrum sp. SYM  ,100000,
17099,Streptomyces sp. MHM38  ,100000,
17100,Hildenbrandia rubra,100000,
17101,uncultured archaeon 19a-29,100000,
17102,bacterium A230   ,100000,
17103,Spirochaeta perfilievii,100000,
17104,Theileria sp. A1,100000,
17105,Nebalia sp.,100000,
17106,uncultured Flexibacter sp.  ,100000,
17107,Amblyomma auricularium  ,100000,
17108,Salmonella enterica subsp. houtenae serovar,100000,
17109,Clostridium sp. Culture-24  ,100000,
17110,uncultured Halomonadaceae bacterium  ,100000,
17111,Erythrobacter marinus,100000,
17112,Bacillus sp. KDNB1  ,100000,
17113,Gloeochaete wittrockiana,100000,
17114,Marinococcus sp. HL9  ,100000,
17115,Marinobacterium sp. NIASMIV,100000,
17116,Lysinibacillus odysseyi   ,100000,
17117,Enterococcus durans   ,100000,
17118,Protonemura meyeri,100000,
17119,Synchaeta tremula,100000,
17120,Closterium sp. NIES-52  ,100000,
17121,Cocculina sp. MCZ:Mala:378320,100000,
17122,Legionella feeleii   ,100000,
17123,Brachyptera seticornis,100000,
17124,Roseomonas aquatica   ,100000,
17125,Peptococcaceae bacterium CEB3  ,100000,
17126,Uncultured Pseudospirillum sp.  ,100000,
17127,uncultured Rubrobacterales bacterium,100000,
17128,Amycolatopsis coloradensis   ,100000,
17129,Advenella incenata   ,100000,
17130,Minchinia sp. DB-2006,100000,
17131,Microbacterium aerolatum   ,100000,
17132,Gamasiphoides sp. APGD-2010 ,100000,
17133,Rhabdochlamydiaceae bacterium,100000,
17134,Legionella thermalis,100000,
17135,Diplogonoporus grandis (diplogonadic human,100000,
17136,Microbacterium terrae   ,100000,
17137,Hamatopeduncularia sp. n. 02,100000,
17138,basidiomycete INF1-A,100000,
17139,Penicillium sp. HDJD-ZWM-07,100000,
17140,uncultured Micromonospora sp.  ,100000,
17141,Olavius albidoides  ,100000,
17142,uncultured Kordiimonas,100000,
17143,Labyrinthula zosterae   ,100000,
17144,Spectatus spectatus,100000,
17145,Leptospirillum ferrooxidans   ,100000,
17146,Crustomastix stigmatica,100000,
17147,Teleorhinus sp. WCW-2003b,100000,
17148,uncultured Cytophaga sp.  ,100000,
17149,Chaetoceros brevis,100000,
17150,Enterobacteriaceae bacterium KMMT  ,100000,
17151,Rhopalophorus sp. RDB-2000,100000,
17152,Bacillus sp. ARJR  ,100000,
17153,uncultured Anaerotruncus sp.  ,100000,
17154,Ulva sp. UNA00071828,100000,
17155,Ethanoligenens harbinense   ,100000,
17156,uncultured Enterobacter sp.  ,100000,
17157,Ideonella sp. E5F-30  ,100000,
17158,Cephalodella gibba,100000,
17159,Actinoallomurus vinaceus   ,100000,
17160,Hymenobacter sp. WW95  ,100000,
17161,Chlamydomonadaceae sp. NDem 9/21 T-14w,100000,
17162,bacterium NLAE-zl-G202   ,100000,
17163,Triticum urartu,100000,
17164,Streptomyces spiroverticillatus   ,100000,
17165,uncultured candidate division GN09 bacterium,100000,
17166,Enterobacteriaceae bacterium Gb8  ,100000,
17167,swine,100000,
17168,Bacillus beringensis   ,100000,
17169,uncultured Rhodospirillales bacterium,100000,
17170,Brevibacillus panacihumi,100000,
17171,uncultured Methylococcales bacterium  ,100000,
17172,bacterium enrichment culture clone Jdgsrb064,100000,
17173,uncultured Aerococcus sp.  ,100000,
17174,Austradenopharynx sp. NVS-2013 ,100000,
17175,Scutellospora dipapillosa  ,100000,
17176,Candidatus Magasanikbacteria bacterium GW2011_GWC2_40_17,100000,
17177,Streptomyces radiopugnans   ,100000,
17178,Scolotydaeus corticicola  ,100000,
17179,Halichaetonotus aculifer,100000,
17180,Kocuria sp. MNpremon18  ,100000,
17181,Duplominona sp. n. Faro,100000,
17182,Syncarida,100000,
17183,Bacillus sp. mixed culture J5-2,100000,
17184,Paracamallanus sp. GC-2009,100000,
17185,Acinetobacter sp. HIRFA34  ,100000,
17186,Leptofoenus sp. D0398,100000,
17187,Allochromatium sp. JA506  ,100000,
17188,soda lake,100000,
17189,uncultured Clostridiales bacterium ,100000,
17190,Flavobacterium sp. a306  ,100000,
17191,Micromonospora echinaurantiaca   ,100000,
17192,Clastoptera proteus,100000,
17193,Cellulomonas fimi   ,100000,
17194,Streptomyces triangulatus   ,100000,
17195,Bacillus sp. cryopeg_9b  ,100000,
17196,Sporomusa termitida   ,100000,
17197,bacterium YC-ZSS-LKJ118   ,100000,
17198,Paraflabellula hoguae,100000,
17199,Microbacterium sp. PTMi-1  ,100000,
17200,Delia antiqua (onion fly) ,100000,
17201,Pseudobacteriovorax antillogorgiicola   ,100000,
17202,Bacillus lentus   ,100000,
17203,unidentified bacterium,100000,
17204,Agromyces sp. FRBN9  ,100000,
17205,Citrobacter sp. NCCP-613  ,100000,
17206,Pirum gemmata,100000,
17207,Ordgarius hobsoni  ,100000,
17208,uncultured organism ,100000,
17209,Desulfovibrio lacusfryxellense   ,100000,
17210,uncultured beta proteobacterium,100000,
17211,Hyalomonas oviformis,100000,
17212,Trichodes sp. TJH-2004,100000,
17213,uncultured eubacterium WCHB1-60,100000,
17214,Vibrio metschnikovii   ,100000,
17215,Methylophilales bacterium,100000,
17216,Holothrips cracens,100000,
17217,Halomonas sp. 1005  ,100000,
17218,Acidovorax sp. 2FB4  ,100000,
17219,Halomonas shengliensis   ,100000,
17220,Microbacterium paraoxydans   ,100000,
17221,Desmonemoura brevis,100000,
17222,Streptomyces sp. KSL368F40  ,100000,
17223,Gomphonema micropus,100000,
17224,Peltigera neopolydactyla,100000,
17225,Omnitrophica bacterium,100000,
17226,Rhizobiales bacterium GB3,100000,
17227,Prevotella ruminicola  ,100000,
17228,Euplotes cf.,100000,
17229,Leiogalathea laevirostris,100000,
17230,Luteostriata graffi,100000,
17231,Halarchaeum solikamskense   ,100000,
17232,Cercozoa sp. 1 YG-2013,100000,
17233,Babesia divergens,100000,
17234,Mucor circinelloides,100000,
17235,uncultured Kofleriaceae bacterium  ,100000,
17236,Jaagichlorella luteoviridis,100000,
17237,Pythium oligandrum,100000,
17238,Pseudoalteromonas sp. S8-8  ,100000,
17239,Spirulina subsalsa,100000,
17240,Propionibacterium thoenii   ,100000,
17241,Lathyrus sativus,100000,
17242,uncultured Coriobacteriaceae bacterium  ,100000,
17243,Auplopus carbonarius,100000,
17244,[Pseudomonas] geniculata,100000,
17245,sulfate-reducing bacterium SFA3  ,100000,
17246,Candidatus Daviesbacteria bacterium GW2011_GWA1_41_61,100000,
17247,Nostoc sp. TLPVC9,100000,
17248,Camelina sativa,100000,
17249,Copromyxa sp. PKD 2011,100000,
17250,Rissoella elongatospira,100000,
17251,Acanthodasys sp. A KG-2011,100000,
17252,Triadenum fraseri,100000,
17253,soda lake metagenome  ,100000,
17254,Antiokeronopsis flava,100000,
17255,Shimazuella sp. FXJ7.245  ,100000,
17256,Drosera tomentosa,100000,
17257,unidentified Actinomycete OPB41,100000,
17258,Harpacticoida,100000,
17259,Plasmodium gaboni,100000,
17260,Berkeleya rutilans,100000,
17261,Lactobacillus plajomi   ,100000,
17262,Parietichytrium sp. TF76  ,100000,
17263,Chlorokybus atmophyticus,100000,
17264,Drawida sp. br ,100000,
17265,Tisbe sp. JSL-2009,100000,
17266,Thraciopsis angustata  ,100000,
17267,Nocardiopsis sp. YIM C19 ,100000,
17268,uncultured Firmicutes bacterium,100000,
17269,uncultured Chloroflexales bacterium,100000,
17270,Microbacterium maritypicum   ,100000,
17271,Devosia chinhatensis   ,100000,
17272,Myxococcales bacterium,100000,
17273,Weissella cibaria   ,100000,
17274,Antonbruunia sociabilis  ,100000,
17275,Prasiolopsis sp.,100000,
17276,Erythrobacter aquimaris   ,100000,
17277,Parcubacteria group bacterium GW2011_GWA2_46_7,100000,
17278,prasinophyte sp. RCC2339,100000,
17279,Lepra scaberula,100000,
17280,Trochammina sp.,100000,
17281,Euplotes harpa,100000,
17282,uncultured Lysobacter sp.  ,100000,
17283,uncultured Lachnospiraceae bacterium ,100000,
17284,Plasmodium,100000,
17285,Ceratotherium simum,100000,
17286,uncultured Scuticociliatia,100000,
17287,beta proteobacterium,100000,
17288,Plectonchus sp. PDL0025,100000,
17289,Parachlamydia sp.,100000,
17290,uncultured Latescibacterota bacterium,100000,
17291,Atheta tokiokai,100000,
17292,Laetiporus sulphureus,100000,
17293,Halosimplex carlsbadense,100000,
17294,Haloferula sargassicola   ,100000,
17295,fungal sp. Tianzhu-Yak19,100000,
17296,uncultured Fusobacterium sp.,100000,
17297,Sancassania nesbitti  ,100000,
17298,Staphylococcus sp. SSKSD17  ,100000,
17299,uncultured Hyphomicrobiaceae bacterium,100000,
17300,Exosphaeroma sp. RW99.143,100000,
17301,bacterium NLAE-zl-C350   ,100000,
17302,Blabericola migrator,100000,
17303,Burkholderia sp. 211-A  ,100000,
17304,uncultured Thermoplasmatales archaeon,100000,
17305,Hallomenus binotatus,100000,
17306,Hartmannula derouxi,100000,
17307,Epicranion sp. JRC-2012,100000,
17308,Thermus caliditerrae   ,100000,
17309,Urodasys sp. MVS-2005,100000,
17310,Fusobacterium sp.,100000,
17311,uncultured Clostridium sp.  ,100000,
17312,secondary endosymbiont of Cacopsylla myrthi,100000,
17313,Cunninghamia lanceolata,100000,
17314,uncultured Bdellovibrio sp.  ,100000,
17315,Serratia marcescens   ,100000,
17316,Curvularia lunata,100000,
17317,Koukoulia aurantiaca,100000,
17318,uncultured Sphingobium sp.  ,100000,
17319,uncultured Clostridiales,100000,
17320,Streptococcus salivarius subsp. thermophilus ,100000,
17321,Salipiger mucosus,100000,
17322,Comatricha nigra,100000,
17323,Tetradesmus obliquus,100000,
17324,uncultured stramenopile  ,100000,
17325,Spirochaeta psychrophila,100000,
17326,Hydroporus vagepictus,100000,
17327,Withania somnifera,100000,
17328,Raivuna sinica,100000,
17329,Streptomyces sp. 14CM028  ,100000,
17330,Methylophilaceae bacterium NB0007 ,100000,
17331,Namhaeicola litoreus,100000,
17332,uncultured Bacteriovoracaceae bacterium  ,100000,
17333,Haloterrigena sp. XJNU-19  ,100000,
17334,Euplotes sp. aPFEU2,100000,
17335,Pedobacter sp. EN12  ,100000,
17336,Saprolegnia parasitica,100000,
17337,Pseudotrichonympha sp. LA19Sc-P8  ,100000,
17338,Mactra eximia  ,100000,
17339,Bacillus sp. SK50  ,100000,
17340,Corynebacterium pseudogenitalium  ,100000,
17341,uncultured Chlamydiales,100000,
17342,Candidatus Thiomargarita nelsonii  ,100000,
17343,Melita plumulosa   ,100000,
17344,Thalassoalaimus sp. TCR230 ,100000,
17345,Ascoidea asiatica,100000,
17346,Enhygromyxa sp. SMH-02-3  ,100000,
17347,Protoperidinium americanum,100000,
17348,Phaeoceros laevis,100000,
17349,Pseudomonas sp. Azi22  ,100000,
17350,Sphingorhabdus sp.,100000,
17351,Janthinobacterium sp. Lc51-1  ,100000,
17352,Bacteriovorax sp.,100000,
17353,Moestrupia sp. Gyob8,100000,
17354,bacterium SH4-10,100000,
17355,Bacteroides coprocola,100000,
17356,Streptomyces rochei   ,100000,
17357,Osteobrama belangeri,100000,
17358,Nitrobacter winogradskyi   ,100000,
17359,Parcubacteria bacterium C7867-005,100000,
17360,Enterococcus columbae   ,100000,
17361,Oligella sp. mixed culture X14-18,100000,
17362,Aggregata eberthi,100000,
17363,Erwinia rhapontici   ,100000,
17364,Metarhizium anisopliae,100000,
17365,bacterium XPB4001  ,100000,
17366,Borreliella burgdorferi (Lyme disease spirochete),100000,
17367,Polychoerus sp. AW-2009,100000,
17368,Babesia sp. Oklahoma dog,100000,
17369,Aspergillus lentulus,100000,
17370,bacterium NLAE-zl-P353   ,100000,
17371,Phymanthus loligo  ,100000,
17372,Chlamydiae bacterium Ga0074140,100000,
17373,archaeon enrichment culture clone AOM-SR-A49,100000,
17374,Sphingobacterium sp. D1  ,100000,
17375,uncultured Oceanimonas sp.  ,100000,
17376,Sparassis crispa,100000,
17377,Nymphaea odorata,100000,
17378,Koerneria luziae,100000,
17379,Desulfovibrionaceae bacterium WN022  ,100000,
17380,Iathrippa trilobatus,100000,
17381,Hydrogenobacter sp. IT-7242  ,100000,
17382,Prototheca wickerhamii,100000,
17383,Merlucciotrema praeclarum  ,100000,
17384,Methylogaea oryzae,100000,
17385,Anaplectus porosus,100000,
17386,Bacillus sp. U-1(2014),100000,
17387,Sulfitobacter pontiacus   ,100000,
17388,Clostridium sp. KLE 1755 ,100000,
17389,Bacillus sp. CFH S0351 ,100000,
17390,uncultured Solirubrobacter sp.,100000,
17391,Rhodymenia pseudopalmata,100000,
17392,Licnophora lyngbycola,100000,
17393,Bacteriovorax sp. NF2  ,100000,
17394,Bacillus sp. SC164(2010),100000,
17395,Malawimonas jakobiformis,100000,
17396,Bacillus pseudofirmus   ,100000,
17397,uncultured bacterium #0319-6G20,100000,
17398,Spirochaeta sp.   ,100000,
17399,unidentified methanogen ARC21  ,100000,
17400,Duplominona sp. n. Canary,100000,
17401,Xylocoris cerealis,100000,
17402,Myozona lutheri,100000,
17403,uncultured Rhizobiales,100000,
17404,Uredo sp. PUR 87311,100000,
17405,Disonycha sp. BMNH#704454,100000,
17406,Haplosporidium edule,100000,
17407,uncultured Mycobacterium sp.  ,100000,
17408,Coenonia anatina   ,100000,
17409,Degeneria vitiensis,100000,
17410,Kondoa yuccicola,100000,
17411,Pantoea agglomerans   ,100000,
17412,Parachlamydiaceae bacterium CRIB38  ,100000,
17413,Pulleniatina obliquiloculata,100000,
17414,uncultured Dyadobacter sp.  ,100000,
17415,Lagerheimia longiseta,100000,
17416,uncultured Caldococcus sp.  ,100000,
17417,Noterus clavicornis,100000,
17418,Streptomyces sp. OAct 59 ,100000,
17419,Rhizobium sp. FYRM43  ,100000,
17420,Globigerinita glutinata,100000,
17421,Taxus cuspidata,100000,
17422,Saccharomyces cerevisiae,100000,
17423,Polydora websteri  ,100000,
17424,Abraliopsis sp.,100000,
17425,Philine aperta,100000,
17426,Staphylococcus gallinarum   ,100000,
17427,Verrucomicrobium sp. IMCC25901  ,100000,
17428,Adhaeribacter sp. KS35  ,100000,
17429,Acinetobacter sp. V1(2012),100000,
17430,Moneuplotes minuta,100000,
17431,Vibrio anguillarum   ,100000,
17432,unknown marine alpha proteobacterium JP88.1,100000,
17433,Phallusia fumigata  ,100000,
17434,Candidatus Wolfebacteria bacterium GW2011_GWA2_47_9b,100000,
17435,Acanthamoeba stevensoni,100000,
17436,secondary endosymbiont of Planococcus,100000,
17437,Bacillus sp. JM7  ,100000,
17438,Candidatus Dependentiae bacterium,100000,
17439,mucus bacterium 84  ,100000,
17440,Plumatella repens,100000,
17441,Pectobacterium carotovorum,100000,
17442,Ahnfeltia plicata,100000,
17443,Cyrtosia septentrionalis,100000,
17444,uncultured Haliscomenobacter,100000,
17445,Alteromonadaceae bacterium HB10001  ,100000,
17446,Microbacterium sediminis   ,100000,
17447,uncultured Nitrososphaerota archaeon,100000,
17448,Euzebya tangerina   ,100000,
17449,Trypanosoma sp. Coma2,100000,
17450,Parabathyscia wollastoni,100000,
17451,Chaetoceros radicans,100000,
17452,Cyrtomium devexiscapulae,100000,
17453,bacterium Eza8   ,100000,
17454,Sphingobacterium mucilaginosum   ,100000,
17455,Candida parapsilosis  ,100000,
17456,Streptomyces sp. 172107  ,100000,
17457,Streptomyces sp. CIMAP A1 ,100000,
17458,Paracoccus sp. 43P  ,100000,
17459,Cercozoa sp. CRb  ,100000,
17460,Amycolatopsis sp. Y1-2  ,100000,
17461,Dorylaimellus montenegricus  ,100000,
17462,Metamonius sp. BYU IGCEP079,100000,
17463,uncultured Flavobacteriaceae,100000,
17464,Aspergillus sp. lyh3A,100000,
17465,Asaia bogorensis   ,100000,
17466,Endozoicomonas montiporae   ,100000,
17467,Candidatus Zambryskibacteria,100000,
17468,Crioscolia alcione,100000,
17469,Thioclava VS-126   ,100000,
17470,Pseudomonas sp. P250  ,100000,
17471,Scoloplos johnstonei  ,100000,
17472,Cellulosilyticum lentocellum,100000,
17473,Paenibacillus sp. OTK  ,100000,
17474,Cenothyla consobrina,100000,
17475,Pachyolpium sp. JM-2008 ,100000,
17476,Euglena tristella,100000,
17477,Rhodococcus fascians   ,100000,
17478,Trichuris discolor  ,100000,
17479,uncultured methanogenic archaeon,100000,
17480,uncultured Aquificales bacterium  ,100000,
17481,Chlorella sp. KMN3,100000,
17482,Planococcus sp. D4829  ,100000,
17483,Rhodopirellula sp. 8C  ,100000,
17484,Streptomyces hygroscopicus   ,100000,
17485,Gracilariophila oryzoides,100000,
17486,Cronobacter sakazakii   ,100000,
17487,Chaenea sp. FXP07122006,100000,
