,Order,read count,relative error
4620,Exobasidiales,1000000,
4621,Chromulinales,1000000,
4622,Acidiferrobacterales,1000000,
4623,Kapabacteriales,1000000,
4624,Zoraptera,1000000,0.28284271247461906
4625,uncultured freshwater cryptophyte  ,1000000,0.4714045207910316
4626,Acidobacteriae,1000000,
4627,Oegopsida,1000000,
4628,Neobodonida,1000000,0.0
4629,Lulworthiales,1000000,
4630,Kallotenuales,1000000,0.0
4631,Trentepohliales,1000000,
4632,Noctilucales,1000000,0.22222222222222227
4633,Venturiales,1000000,
4634,Tremellales,1000000,0.0
4635,RM2-SGM51,1000000,
4636,Boraginales,1000000,
4637,uncultured anaerobic bacterium ,1000000,
4638,Mamiellales,1000000,0.0
4639,MAST-12C,1000000,
4640,Taphrinales,1000000,
4641,MAST-1,1000000,
4642,Obscuribacterales,1000000,0.28284271247461906
4643,Cyathomonadacea,1000000,
4644,Littorinimorpha,1000000,
4645,uncultured Chytridiomycota   ,1000000,
4646,Pneumocystales,1000000,0.0
4647,mle1-8,1000000,
4648,Cycloneritida,1000000,
4649,Tsukubamonadida,1000000,
4650,C86,1000000,
4651,Glomerales,1000000,
4652,Sumerlaeales,1000000,
4653,Neocallimastigales,1000000,
4654,Vestibuliferida,1000000,
4655,Camarodonta,1000000,0.28284271247461906
4656,Sh765B-AG-111,1000000,
4657,Tissierellales,1000000,
4658,GIF9,1000000,
4659,uncultured Verrucomicrobia bacterium,1000000,
4660,Neuroptera,1000000,
4661,S15A-MN16,1000000,
4662,Nitrosopumilales,1000000,0.0
4663,Eubodonida,1000000,
4664,Septobasidiales,1000000,0.0
4665,Hemiaulales,1000000,
4666,Cyanophora paradoxa   ,1000000,
4667,Peronosporomycetes,1000000,
4668,Gastranaerophilales,1000000,
4669,062DZ93 hypersaline microbial mat group,1000000,0.28284271247461906
4670,Subgroup 7,1000000,
4671,Eustigmatales,1000000,
4672,Isosphaerales,1000000,
4673,Homosclerophorida,1000000,
4674,unidentified archaeon,1000000,
4675,Chaetothyriales,1000000,0.0
4676,Parvibaculales,1000000,
4677,WWE3,1000000,0.0
4678,Celastrales,1000000,
4679,uncultured proteobacterium  ,1000000,0.0
4680,Pleurobranchida,1000000,
4681,uncultured marine group,1000000,
4682,Mysida,1000000,
4683,Podocopida,1000000,
4684,028H05-P-BN-P5,1000000,
4685,SZB50,1000000,
4686,Dilleniales,1000000,0.28284271247461906
4687,Armatimonadales,1000000,
4688,Tenderiales,1000000,
4689,Pezizales,1000000,
4690,Artiodactyla,1000000,
4691,Microascales,1000000,
4692,Heteronemertea,1000000,
4693,Actinopolysporales,1000000,
4694,Cucurbitales,1000000,
4695,Acidilobales,1000000,
4696,Heterobranchia,1000000,
4697,Teloschistales,1000000,
4698,Gomphales,1000000,
4699,Chroococcidiopsidales,1000000,
4700,Tetraphidales,1000000,0.0
4701,Pucciniomycetes,1000000,
4702,070125-BRIC7-5,1000000,
4703,Chlamydodontida,1000000,
4704,Solemyida,1000000,
4705,Pirsonia,1000000,
4706,Poecilostomatoida,1000000,
4707,Bangiales,1000000,
4708,uncultured microorganism  ,1000000,
4709,D8A-2,1000000,0.0
4710,Amphipoda,1000000,
4711,Sebdeniales,1000000,
4712,Mesoaciditogales,1000000,
4713,FS117-23B-02,1000000,0.0
4714,Monogononta,1000000,
4715,Peptostreptococcales-Tissierellales,1000000,
4716,Gelidiales,1000000,
4717,Limnochordales,1000000,
4718,uncultured Nitrosopumilales,1000000,
4719,Surirellales,1000000,
4720,OLI11255,1000000,
4721,Laurales,1000000,
4722,Francisellales,1000000,
4723,Cystobasidiales,1000000,
4724,Thelebolales,1000000,
4725,Anaeroplasmatales,1000000,
4726,Capilloventrida,1000000,
4727,Gossypium hirsutum (upland cotton) ,1000000,
4728,Blfdi19,1000000,
4729,Rhinebothriidea,1000000,
4730,Trichinellida,1000000,
4731,Acorales,1000000,
4732,Rhabdocoela,1000000,
4733,Candidatus Moranbacteria,1000000,0.0
4734,uncultured Acidobacteria bacterium  ,1000000,
4735,Bursovaginoidea,1000000,
4736,Acytosteliales,1000000,0.0
4737,Trichonymphida,1000000,
4738,UA11,1000000,
4739,Gregarinasina,1000000,
4740,Limisphaerales,1000000,
4741,uncultured planctomycete  ,1000000,
4742,Pseudonosema,1000000,0.0
4743,Tetramerocerata,1000000,
4744,Chlorocystidales,1000000,
4745,Candidatus Moranbacteria bacterium GW2011_GWD2_37_9,1000000,
4746,Savoryellales,1000000,0.0
4747,MBNT15,1000000,
4748,Blattodea,1000000,
4749,SAR202 clade,1000000,
4750,Paracaedibacterales,1000000,
4751,Nautiliales,1000000,
4752,Ploimida,1000000,
4753,Defluviicoccales,1000000,
4754,Lichinales,1000000,
4755,Schekmanbacteria,1000000,
4756,Candidatus Nomurabacteria bacterium GW2011_GWC2_42_20,1000000,
4757,Phyllodocida,1000000,
4758,NB1-n,1000000,
4759,Porphyridiales,1000000,
4760,Archaeoglobales,1000000,
4761,Bacillariophyceae,1000000,
4762,Mastigamoebida,1000000,
4763,Mycosphaerellales,1000000,
4764,Ranunculales,1000000,
4765,Cephalaspidea,1000000,
4766,Laminariales,1000000,
4767,SHBZ1548,1000000,
4768,Choreotrichida,1000000,
4769,Candidatus Azambacteria,1000000,
4770,Margulisbacteria,1000000,
4771,Milano-WF1B-44,1000000,
4772,Ulvales,1000000,
4773,Acidithiobacillales,1000000,
4774,Solanum lycopersicum (tomato)  ,1000000,
4775,Methylomirabilales,1000000,
4776,Cyanidiales,1000000,
4777,Physariida,1000000,
4778,Nucleophaga,1000000,
4779,Chondrillida,1000000,
4780,Izemoplasmatales,1000000,
4781,Rhizomastix,1000000,
4782,Apusomonadida,1000000,
4783,Eunotiales,1000000,
4784,TRA3-20,1000000,
4785,Calanoida,1000000,
4786,EV818SWSAP88,1000000,
4787,CK-1C2-67,1000000,
4788,Odonata,1000000,
4789,Leptostraca,1000000,
4790,Apiales,1000000,
4791,JTB23,1000000,
4792,Acoelomorpha,1000000,
4793,wastewater metagenome  ,1000000,
4794,Eunicida,1000000,
4795,Coxiellales,1000000,
4796,Methanococcales,1000000,
4797,SC-I-84,1000000,
4798,Candidatus Sumerlaeales,1000000,
4799,Terrestrial Miscellaneous Gp(TMCG),1000000,
4800,0319-6G20,1000000,
4801,Enoplida,1000000,
4802,unidentified marine bacterioplankton ,1000000,
4803,Veillonellales-Selenomonadales,1000000,
4804,Candidatus Berkiellales,1000000,
4805,Chaetophorales,1000000,
4806,Priapulida,1000000,
4807,uncultured marine bacterium ,1000000,
4808,MSB-3A7 sediment group,1000000,
4809,Candidatus Aminicenantales,1000000,
4810,Haloplasmatales,1000000,
4811,uncultured gamma proteobacterium  ,1000000,
4812,Veillonellales,1000000,
4813,Steroidobacterales,1000000,
4814,uncultured Chloroflexi bacterium ,1000000,
4815,Selaginellales,1000000,
4816,Barbatosporales,1000000,
4817,Hildenbrandiales,1000000,
4818,Pla1 lineage,1000000,
4819,Lineage IIb,1000000,
4820,Gloeochaetales,1000000,
4821,vadinBA26,1000000,
4822,Chromadorea,1000000,
4823,Zygnematales,1000000,
4824,Parcubacteria,1000000,
4825,Dactylogyridea,1000000,
4826,Opitutae vadinHA64,1000000,
4827,Diphyllobothriidea,1000000,
4828,ANME-1,1000000,
4829,uncultured Acidobacteriales bacterium ,1000000,
4830,Longamoebia,1000000,
4831,Brocadiales,1000000,
4832,Agaricostilbales,1000000,
4833,ADurb.Bin180,1000000,
4834,MB-A2-108,1000000,
4835,Candidatus Magasanikbacteria bacterium GW2011_GWC2_40_17,1000000,
4836,Saprolegniales,1000000,
4837,Glycomycetales,1000000,
4838,Candidatus Peregrinibacteria,1000000,
4839,Malawimonadida,1000000,
4840,Plectida,1000000,
4841,Lineage I,1000000,
4842,Gammaproteobacteria Unknown Family,1000000,
4843,Mediophyceae,1000000,
4844,Geobacterales,1000000,
4845,Solanum melongena (eggplant)  ,1000000,
4846,Nephroselmidales,1000000,
4847,Candidatus Obscuribacterales,1000000,
4848,Subgroup 23,1000000,
4849,Pertusariales,1000000,
4850,Caliciales,1000000,
4851,Candidatus Daviesbacteria bacterium GW2011_GWA1_41_61,1000000,
4852,MAST-8,1000000,
4853,IMCC26256,1000000,
4854,Chlorokybales,1000000,
4855,Anaerosomatales,1000000,
4856,Peptococcales,1000000,
4857,R7C24,1000000,
4858,Textulariida,1000000,
4859,Tintinnida,1000000,
4860,SCM37C52,1000000,
4861,Dehalococcoidales,1000000,
4862,Perissodactyla,1000000,
4863,WCHB1-81,1000000,
4864,Subgroup 18,1000000,
4865,Ectothiorhodospirales,1000000,
4866,Archaeosporales,1000000,
4867,Zixibacteria,1000000,
4868,unidentified marine bacterioplankton  ,1000000,
4869,FW22,1000000,
4870,Notothyladales,1000000,
4871,Chitinivibrionales,1000000,
4872,Parcubacteria bacterium C7867-005 ,1000000,
4873,HTA4,1000000,
4874,Dolichomastigales,1000000,
4875,Ancyromonadida,1000000,
4876,Nymphaeales,1000000,
4877,Licnophorida,1000000,
4878,Rhodymeniales,1000000,
4879,Mobilida,1000000,
4880,Candidatus Izemoplasmatales,1000000,
4881,Terrimicrobiales,1000000,
4882,Peltigerales,1000000,
4883,Fervidicoccales,1000000,
4884,RBG-16-55-12,1000000,
4885,Oedogoniales,1000000,
4886,Polypodiales,1000000,
4887,uncultured thaumarchaeote ,1000000,
4888,Ahnfeltiales,1000000,
4889,Nephromycida,1000000,
4890,ST-12K10A,1000000,
4891,BD72BR169,1000000,
4892,Micropepsales,1000000,
4893,PS-B29,1000000,
4894,Candidatus Nomurabacteria,1000000,
4895,Thermococcales,1000000,
4896,Umbilicariales,1000000,
4897,Dorylaimia,1000000,
4898,uncultured crenarchaeote   ,1000000,
4899,Catenulisporales,1000000,
4900,Corallinales,1000000,
4901,Bonnemaisoniales,1000000,
4902,Parcubacteria group bacterium GW2011_GWF2_40_69,1000000,
4903,Picochlorum eukaryotum   ,1000000,
4904,Lineage IIc,1000000,
4905,Clostridia vadinBB60 group,1000000,
4906,Caenarcaniphilales,1000000,
4907,Synurales,1000000,
4908,Orthonectida,1000000,
4909,Hot Creek 32,1000000,
4910,Diplomonadida,1000000,
4911,Moduliflexales,1000000,
4912,Petalomonadida,1000000,
4913,uncultured Thermotogae bacterium  ,1000000,
4914,Candidatus Yonathbacteria,1000000,
4915,Gomontiellales,1000000,
4916,Ochromonadales,1000000,
4917,Cavosteliida,1000000,
4918,LCP-89,1000000,
4919,Dendrochirotida,1000000,
4920,Lithobiomorpha,1000000,
4921,Dipsacales,1000000,
4922,Aminicenantales,1000000,
4923,Thermoactinomycetales,1000000,
4924,Peniculida,1000000,
4925,Austrobaileyales,1000000,
4926,43F-1404R,1000000,
4927,Dendrogastrida,1000000,
4928,Hyocrinida,1000000,
4929,Asterales,1000000,
4930,Rhabdomonadales,1000000,
4931,Mantophasmatodea,1000000,
4932,Run-SP154,1000000,
4933,Halymeniales,1000000,
4934,Dictyosteliales,1000000,
4935,Embioptera,1000000,
4936,Kryptoniales,1000000,
4937,Protostomatida,1000000,
4938,Ostropales,1000000,
4939,Katablepharis,1000000,
4940,Bacillariophyta sp. GSL075  ,1000000,
4941,Rhizophlyctidales,1000000,
4942,Isolaimida,1000000,
4943,SJA-28,1000000,
4944,uncultured prokaryote   ,1000000,
4945,Diversisporales,1000000,
4946,Pichiales,1000000,
4947,Testudines,1000000,
4948,Cloacimonadales,1000000,
4949,Phaeomoniellales,1000000,
4950,Candidatus Lloydbacteria,1000000,
4951,SL56 marine group,1000000,
4952,Leptospirales,1000000,
4953,Venerida,1000000,
4954,hypersaline lake,1000000,
4955,Picomonadidae,1000000,
4956,TX1A-33,1000000,
4957,Rhynchonelliformea,1000000,
4958,4-Org1-14,1000000,
4959,uncultured soil bacterium  ,1000000,
4960,PYR10d3,1000000,
4961,Urostylida,1000000,
4962,Nicotiana tabacum (common tobacco) ,1000000,
4963,bacterium SH3-11 ,1000000,
4964,uncultured Armatimonadetes bacterium  ,1000000,
4965,Catenulida,1000000,
4966,Ellobiida,1000000,
4967,Hymenostomatida,1000000,
4968,Gigartinales,1000000,
4969,Nemastomatales,1000000,
4970,Verongiida,1000000,
4971,Pyrenulales,1000000,
4972,Thermodesulfobacteriales,1000000,
4973,ML-A-10,1000000,
4974,Sphacelariales,1000000,
4975,MAST-9,1000000,
4976,Cephalodiscida,1000000,
4977,Lyrellales,1000000,
4978,Dictyochales,1000000,
4979,OPB41,1000000,
4980,Basidiobolales,1000000,
4981,Buxales,1000000,
4982,Oxyrrhinales,1000000,
4983,Elsterales,1000000,
4984,SJA-15,1000000,
4985,Fractovitellida,1000000,
4986,Nanoarchaeales,1000000,
4987,Protosporangiidae,1000000,
4988,Rhodellales,1000000,
4989,Palmophyllales,1000000,
4990,Preaxostyla,1000000,
4991,Fucales,1000000,
4992,Halocyprida,1000000,
4993,uncultured deep-sea bacterium  ,1000000,
4994,Anopla,1000000,
4995,Acipenseriformes,1000000,
4996,Mazocraeidea,1000000,
4997,Candidatus Wolfebacteria bacterium GW2011_GWC1_37_10,1000000,
4998,Berkelbacteria,1000000,
4999,Mesostigmatales,1000000,
5000,Orbiliales,1000000,
5001,Desmidiales,1000000,
5002,Polychytriales,1000000,
5003,Moorellales,1000000,
5004,Monstrilloida,1000000,
5005,Paenibacillales,1000000,
5006,Heterogastridiales,1000000,
5007,LD1-PA32,1000000,
5008,Holtermanniales,1000000,
5009,Nicotiana sylvestris (wood tobacco) ,1000000,
5010,Nassellaria,1000000,
5011,Bubarida,1000000,
5012,Echinorhynchida,1000000,
5013,Ectocarpales,1000000,
5014,Gentianales,1000000,
5015,Strepsiptera,1000000,
5016,Spionida,1000000,
5017,Dictyoglomales,1000000,
5018,MSBL5,1000000,
5019,Monostilifera,1000000,
5020,Arcellinida,1000000,
5021,MBA03,1000000,
5022,B1-7BS,1000000,
5023,BOLA914,1000000,
5024,Architaenioglossa,1000000,
5025,Kosmotogales,1000000,
5026,Candidatus Komeilibacteria,1000000,
5027,Senoma,1000000,
5028,Cephalopoda,1000000,
5029,Castanea mollissima (Chinese chestnut) ,1000000,
5030,NIF-4C10,1000000,
5031,Aplysiida,1000000,
5032,Geoglossales,1000000,
5033,Peyssonneliales,1000000,
5034,S085,1000000,
5035,Candidatus Magasanikbacteria bacterium GW2011_GWC2_45_8,1000000,
5036,Chiroptera,1000000,
5037,Pedinomonadales,1000000,
5038,Sulfobacillales,1000000,
5039,Clevelandellida,1000000,
5040,Phasmatodea,1000000,
5041,Funariales,1000000,
5042,uncultured Microgenomates group bacterium,1000000,
5043,Bathyarchaeia,1000000,
5044,Lecithoepitheliata,1000000,
5045,Hyperamoeba sp. 2 EJC ,1000000,
5046,Imbricatea,1000000,
5047,Oscillospirales,1000000,
5048,Palmariales,1000000,
5049,Oryza sativa Indica Group (long-grained,1000000,
5050,wastewater metagenome   ,1000000,
5051,Triticum aestivum (bread wheat) ,1000000,
5052,Coccolithales,1000000,
5053,Acrosymphytales,1000000,
5054,Cryptomonas,1000000,
5055,Chthonomonadales,1000000,
5056,Nephridiophaga,1000000,
5057,Amphioxiformes,1000000,
5058,BMS9AB35,1000000,
5059,MVP-15,1000000,
5060,Ceramiales,1000000,
5061,Flamella,1000000,
5062,Euglenophyceae,1000000,
5063,MVP-21,1000000,
5064,Amoeboaphelidium protococcarum  ,1000000,
5065,FCPU453,1000000,
5066,Arthracanthida,1000000,
5067,Ferrovales,1000000,
5068,Dothideales,1000000,
5069,Hypnales,1000000,
5070,Aphragmophora,1000000,
5071,Megaloptera,1000000,
5072,uncultured prokaryote  ,1000000,
5073,Trochida,1000000,
5074,D226,1000000,
5075,AA5F1,1000000,
5076,UCT N117,1000000,
5077,SGUH624,1000000,
5078,Nanaloricida,1000000,
5079,Nemertodermatida,1000000,
5080,Crossosomatales,1000000,
5081,Marchantiales,1000000,
5082,BC-COM435,1000000,
5083,DG-20,1000000,
5084,Squamata,1000000,
5085,Sporolithales,1000000,
5086,Agaricostilbomycetes,1000000,
5087,Haplosclerida,1000000,
5088,Axinellida,1000000,
5089,Baeomycetales,1000000,
5090,uncultured dinoflagellate   ,1000000,
5091,Thoracosphaerales,1000000,
5092,Thiohalomonadales,1000000,
5093,Candidatus Pacebacteria bacterium GW2011_GWF1_36_5,1000000,
5094,Adinetida,1000000,
5095,uncultured delta proteobacterium  ,1000000,
5096,Limifossorida,1000000,
5097,Cephalothecales,1000000,
5098,Candidatus Magasanikbacteria,1000000,
5099,Parcubacteria group bacterium GW2011_GWE1_40_20,1000000,
5100,Chromadorida,1000000,
5101,Pinguiochrysidales,1000000,
5102,Schizosaccharomycetales,1000000,
5103,Schizosaccharomycetes,1000000,
5104,Chaetopeltidales,1000000,
5105,Candidatus Magasanikbacteria bacterium GW2011_GWA2_56_11,1000000,
5106,Stylommatophora,1000000,
5107,Zygodiscales,1000000,
5108,Dstr-E11,1000000,
5109,Synhymeniida,1000000,
5110,Botryosphaeriales,1000000,
5111,Tanaidacea,1000000,
5112,Mantodea,1000000,
5113,Teleostei,1000000,
5114,Sorogenida,1000000,
5115,Amborellales,1000000,
5116,Protoheterotrichida,1000000,
5117,Stichotrichida,1000000,
5118,Parcubacteria group bacterium GW2011_GWA2_39_18,1000000,
5119,Cladophorales,1000000,
5120,AK4AB2-03B,1000000,
5121,uncultured Cenarchaeum sp.,1000000,
5122,Carybdeida,1000000,
5123,Paramicrosporidium,1000000,
5124,Grylloblattodea,1000000,
5125,Crenarchaeote enrichment culture,1000000,
5126,Proseriata,1000000,
5127,Lycopodiales,1000000,
5128,Fossombroniales,1000000,
5129,Jungermanniales,1000000,
5130,Desmoscolecida,1000000,
5131,Sakaguchia oryzae   ,1000000,
5132,Boliniales,1000000,
5133,uncultured Bacteroidetes bacterium  ,1000000,
5134,Cyclostomatida,1000000,
5135,Mycoplasmoidales,1000000,
5136,Coccidiniales,1000000,
5137,Saxifragales,1000000,
5138,MAST-16,1000000,
5139,Trebouxiales,1000000,
5140,Ustilaginomycetes,1000000,
5141,Phaeoconchia,1000000,
5142,Rhodochaetales,1000000,
5143,Candidatus Moranbacteria bacterium GW2011_GWE1_49_15,1000000,
5144,Andreaeales,1000000,
5145,Enteropneusta,1000000,
5146,Oryza sativa Japonica Group (Japanese,1000000,
5147,Kirschsteiniotheliales,1000000,
5148,C178B,1000000,
5149,Coronophorales,1000000,
5150,Cocconeidales,1000000,
5151,Blastocystis,1000000,
5152,Archaeognatha,1000000,
5153,Mortierellales,1000000,
5154,uncultured actinobacterium   ,1000000,
5155,Candidatus Yanofskybacteria,1000000,
5156,Goniochloridales,1000000,
5157,AK5,1000000,
5158,Zygentoma,1000000,
5159,uncultured gamma proteobacterium ,1000000,
5160,uncultured organism ,1000000,
5161,Monophragmophora,1000000,
5162,Ephedrales,1000000,
5163,uncultured forest soil bacterium,1000000,
5164,Araeolaimida,1000000,
5165,uncultured marine euryarchaeote  ,1000000,
5166,uncultured marine thaumarchaeote  ,1000000,
5167,Alloascoideales,1000000,
5168,Amblyospora,1000000,
5169,NED5E9,1000000,
5170,Candidatus Shapirobacteria bacterium GW2011_GWE1_38_10,1000000,
5171,Neogregarinorida,1000000,
5172,Magnetococcales,1000000,
5173,Pezizomycetes,1000000,
5174,Phacus sp. 4 JIK-2013 ,1000000,
5175,Candidatus Woesebacteria bacterium GW2011_GWB1_39_10b,1000000,
5176,Ptychomniales,1000000,
5177,Punica granatum (pomegranate)  ,1000000,
5178,Thermoflexales,1000000,
5179,Catharanthus roseus (Madagascar periwinkle) ,1000000,
5180,MAT-CR-P4-C12,1000000,
5181,uncultured archaeon 19a-27,1000000,
5182,uncultured bacterium AD248-D7-1A ,1000000,
5183,Acanthoecidae,1000000,
5184,Thalassionemales,1000000,
5185,Cenarchaeales,1000000,
5186,Sebacinales,1000000,
5187,Dimargaritales,1000000,
5188,Diphyllidea,1000000,
5189,Tubuliporida,1000000,
5190,Candidatus Kuenenbacteria bacterium GW2011_GWA2_42_15,1000000,
5191,Medicago truncatula (barrel medic) ,1000000,
5192,Parcubacteria group bacterium GW2011_GWA1_40_21,1000000,
5193,Parcubacteria group bacterium GW2011_GWA2_47_8b,1000000,
5194,Kriegeriales,1000000,
5195,Pleurotheciales,1000000,
5196,Lituolida,1000000,
